device_name,device_id,computation_resources,task_sizes,computing_demands,network_conditions,iot_x_locations,iot_y_locations,edge_x_locations,edge_y_locations,distances,energy_consumption,latency,cost
Refrigerator,740481,1163.7649063382053,2.7712730594929296,1382.6851034493409,90.51938007652745,89,82,88,7,75.0066663703967,4947.492551096762,62.090293353858506,0.4334771529591018
Refrigerator,740482,1868.1230916093543,16.031932404434503,586.1618278275256,17.96351437015052,46,27,15,66,49.8196748283246,2963.2499166969833,82.22477931802125,0.20322598024033942
Refrigerator,740483,1291.6938190639955,46.7504302914905,1206.7454803635865,27.030502569047503,7,43,7,36,7.0,4614.926603740804,111.53901893420522,1.8850495056737733
Refrigerator,740484,1582.5511249500055,0.2229428079129617,511.77038699744656,83.8631841974576,34,87,80,51,58.412327466040935,2800.7300287161606,119.91925742127339,1.004970844924425
Refrigerator,740485,1685.7016100618434,44.13112019151102,600.5632188289628,56.974868042733846,50,61,0,25,61.61168720299745,1173.4437488482215,68.15780769696336,2.291407354140076
Refrigerator,740486,1616.9172470568699,23.315277882644214,878.9241371233171,73.42708160414908,20,28,70,71,65.94694837519019,1918.2683038657929,96.94860493421707,0.7151056632786111
Refrigerator,740487,1960.2976318272883,37.58368731565818,1339.9717796668617,87.17927682241448,53,72,12,92,45.617978911828175,1163.7602262007913,105.51703837231835,1.9185759098118982
Refrigerator,740488,1072.2325225759068,38.1264840653866,618.2698465220036,21.54348929592655,99,17,84,54,39.92492955535426,1068.3557301660423,99.45594560702122,0.9628950906553296
Refrigerator,740489,1365.6120499390058,49.61595808165427,807.4231733076502,32.402931957778044,12,25,58,18,46.52956049652737,3592.757907218481,72.569322732371,1.8789095616571074
Refrigerator,740490,1433.4890218809503,5.057898590169846,1359.084284552126,72.37357494839743,43,8,37,65,57.3149195236284,4785.899735639566,136.20160230917554,1.5742096878740741
Refrigerator,740491,1238.5171099875647,23.84029831359652,948.7091031015502,29.653300324432596,38,79,90,57,56.462376853972415,1499.6147953823256,58.031022777333085,0.3896259397223097
Refrigerator,740492,1720.9616328920815,41.62478023926197,1245.1515008814847,66.60742268742969,26,68,71,58,46.09772228646444,2715.363835378655,84.15691570778425,1.7005990765548145
Refrigerator,740493,1618.0993672136458,47.0590899278353,962.2700955714407,83.93333665953872,47,70,61,47,26.92582403567252,2381.007236062876,50.41953751147369,1.4104030805118355
Refrigerator,740494,1130.9760809656902,10.489713113392497,1232.4000842498083,23.255268497021433,95,94,65,59,46.09772228646444,4975.535209399546,136.216449347092,1.5104363425171312
Refrigerator,740495,1621.7952853978284,46.47658067910449,542.9260428228483,54.30491571698674,34,80,81,38,63.0317380372777,4480.143529939981,94.53724184708543,2.1895080840902583
Refrigerator,740496,1732.8434584245513,39.277299139583576,1345.1498255237086,85.77194225925469,67,67,99,57,33.52610922848042,1479.8215850327633,87.17049525042727,1.1046929975099922
Refrigerator,740497,1989.7458425395619,5.020129876467757,1270.3358073053578,61.975382754315206,86,13,10,26,77.10382610480494,3074.100002120544,69.86951004405572,0.2482053357233532
Refrigerator,740498,1796.525166243028,6.030632597685342,844.5011577680485,95.2858794719657,94,46,10,69,87.09190547921202,1731.125373717759,79.20460060456568,0.9865216761251855
Refrigerator,740499,1078.957007889496,8.769779069938192,1335.1231525298267,76.70551725025774,40,2,6,78,83.2586331859946,4259.868304457967,103.08623162418404,2.167570460594547
Refrigerator,740500,1058.35818705147,47.404450662361405,1004.0172447899016,98.60250877267966,33,1,13,75,76.6550715869472,1394.1816142362766,145.77773588336476,0.880774942688428
Refrigerator,740501,1435.9719857702444,7.103551184493639,1055.418137152279,38.34731589361108,29,91,8,59,38.27531841800928,2329.0220529892085,82.32813421151555,1.7553627629967044
Refrigerator,740502,1731.5451927729468,7.116615536323003,1416.7400736975935,30.737987183254152,80,18,60,30,23.323807579381203,2935.41797967705,131.3207121475753,0.87456731688773
Refrigerator,740503,1088.3587848934633,21.755888959045446,1228.6706066177776,62.113901418153766,39,78,40,42,36.013886210738214,4957.586348761554,149.38780133456476,0.400156315489896
Refrigerator,740504,1143.0022425241125,7.238536062710803,776.5925589288938,78.80338133635982,18,40,60,8,52.80151512977634,3712.1740819231477,65.96228063921998,0.8123315894121583
Refrigerator,740505,1047.9982253191831,42.34057415330229,1179.8827893124865,16.822468386506717,93,55,77,90,38.48376280978771,3180.5379812089177,114.19106858040286,1.3744597529278595
Refrigerator,740506,1173.99994843719,47.85231871884011,752.7780208615529,92.71721823190009,69,22,41,93,76.32168761236873,4362.344681354272,116.01329858804043,1.443975995731101
Refrigerator,740507,1778.2460047357883,3.368438307560032,901.417436802513,73.20475609921473,25,53,41,14,42.15447781671598,3801.4330826899795,132.60920922536613,1.1459939094239031
Refrigerator,740508,1377.2776909788176,20.32110822093314,842.3740152934922,59.214746506760825,36,38,94,93,79.93122043357026,3011.9463436739534,72.05765653979708,2.1577166111206747
Refrigerator,740509,1434.7436689299082,27.030532829665137,1076.2565231063188,28.43391031914168,43,10,3,92,91.23595782365635,3135.6642544024676,86.21843917979962,1.0022667687002136
Refrigerator,740510,1170.1036788327106,48.39677787568139,681.1746663378958,33.71216763389896,79,65,80,58,7.0710678118654755,4313.545049901964,147.62749012048545,1.6451202803803116
Refrigerator,740511,1148.604561154591,17.940732556498013,1255.9909408388662,64.56178358565424,9,3,72,34,70.21395872616783,2241.560133166698,142.5463650392815,0.9134506962712321
Refrigerator,740512,1610.8445157714543,17.744944303380965,551.8686513609387,65.83599003264682,91,83,75,27,58.240879114244144,4295.215282589829,56.06663678864704,0.37772296355755836
Refrigerator,740513,1905.5045418000566,8.106805031833202,1285.2286946213173,58.60992035276609,17,98,88,42,90.4267659490264,2881.124106134484,138.56881696404358,1.6882633249045402
Refrigerator,740514,1490.2799022345869,41.514135031056234,535.5557190603438,58.097670504966594,45,91,12,51,51.85556864985669,2872.141959981457,57.37125517658952,2.4398449585623725
Refrigerator,740515,1394.980796711093,30.658306301750475,601.9792980272542,23.47838354391135,63,27,12,71,67.35725647619564,3734.937844523975,128.13725272434849,1.3966946519620296
Refrigerator,740516,1868.2616528196252,15.439864440118678,1145.4569791895685,58.90466812041969,83,69,20,41,68.94200461257273,2281.787153694072,92.15044432494278,2.279021250300915
Refrigerator,740517,1784.8429086184035,28.96678349119251,1296.449139226268,92.2444597606202,63,61,77,64,14.317821063276353,3796.996775162982,143.63260123242836,1.2029057335225808
Refrigerator,740518,1840.0313476445356,42.82134827367943,677.5356451782983,97.96092925844002,68,19,85,37,24.758836806279895,1207.925724626593,61.04661124765974,0.1608165314372215
Refrigerator,740519,1792.6818254651541,20.369097825563127,1125.495650423229,97.34201189895899,89,57,54,58,35.014282800023196,4496.667352282918,123.1193634796026,0.7563823131495729
Refrigerator,740520,1918.465706669306,42.35228777091494,1476.1788736202302,72.2141823033569,6,63,8,30,33.06055050963308,2892.841405716185,88.6089504119771,0.6472289234076861
Refrigerator,740521,1563.6573090737566,10.903662314870243,803.0842466961758,34.95011097431764,36,41,3,2,51.088159097779204,2918.4187210661216,121.97890092886848,0.731220693326447
Refrigerator,740522,1409.6316324655334,48.49119254848974,1137.0639966661254,26.303904793980028,5,76,41,23,64.07027391856539,2635.065586800615,143.26299591217483,2.1733767079008746
Refrigerator,740523,1785.9607342278846,23.172003744618525,1116.9372558995733,56.317452553518834,7,23,99,78,107.18675291284833,3109.9591384177097,88.71020728938757,1.6111180640658809
Refrigerator,740524,1841.3732444124512,39.83619592190766,1280.2088626391799,22.16303848432828,55,56,56,39,17.029386365926403,4317.782968396389,109.89806867536387,1.3748322448883354
Refrigerator,740525,1167.2016627508012,2.169361102578615,1201.5842150473613,63.44440977932243,21,67,2,3,66.76076692189807,1145.1536152526285,95.88376268765784,1.8291026697260888
Refrigerator,740526,1075.789352745862,11.24830212162738,795.2257594331228,97.53856079888918,40,40,15,19,32.64965543462902,1617.713782124078,141.32361077627712,2.2304886430011477
Refrigerator,740527,1814.2050078713496,6.166218716777883,1040.67669860962,85.62647613016927,17,49,42,9,47.16990566028302,4034.815155676679,109.87753310165961,1.55354659828916
Refrigerator,740528,1915.9588389719286,16.95643882638101,1044.4767971381968,13.546523275428447,14,27,43,25,29.068883707497267,2239.6358549066545,102.17598483165045,1.8296609770011083
Refrigerator,740529,1945.6095543191143,46.88560319760846,716.7776067307514,23.303507156365665,74,87,9,4,105.4229576515476,2278.719680486099,112.3103375120118,0.9858549477567827
Refrigerator,740530,1470.6291876172302,31.175765051572757,1381.584066355961,52.803589459848006,7,38,72,55,67.1863081289633,4715.231074224715,115.79366961289469,1.4661610633148843
Refrigerator,740531,1959.0255158734346,47.451609150870354,1321.7564060581321,97.41611078016743,35,91,28,6,85.28774824088158,4343.131012395245,103.23000153006636,1.0458747663283918
Refrigerator,740532,1484.9697807648056,18.369960044324387,643.6545335830829,51.89336918317409,22,63,23,18,45.0111097397076,2571.1866469918696,82.58564126062008,2.02423019377761
Refrigerator,740533,1585.600129607404,22.111630723848762,1123.508096539251,80.33124391346334,32,52,39,27,25.96150997149434,2995.501960344976,72.89289988740806,1.4734780199087292
Refrigerator,740534,1154.839997820451,47.54163214637831,1172.1155114750504,53.26830361055508,29,57,67,80,44.41846462902562,1397.8671236474613,90.68187932722238,0.5415559413121434
Refrigerator,740535,1974.728375327799,49.975748658877265,1233.1632011137613,62.28763805377523,31,89,51,32,60.40695324215582,4789.1662220055305,104.58878611203237,0.6316293899347201
Refrigerator,740536,1798.9132839548095,39.630137116245166,941.9484325711996,96.8877731343714,10,64,12,75,11.180339887498949,2398.1691836338814,78.84938351375335,2.1777636461269423
Refrigerator,740537,1258.0985868074038,26.63598677651537,818.6879488748388,89.73906211537546,72,27,75,43,16.278820596099706,4184.005721713044,146.1221980179029,2.2724270056357603
Refrigerator,740538,1283.0314180381245,29.446678729147656,1490.670259520552,46.035817447892335,28,86,69,83,41.10960958218893,1588.5817362179364,87.1298065899622,1.9913740263656419
Refrigerator,740539,1552.1715129629533,20.714897751593238,615.2070028473288,51.22130760827252,82,87,60,4,85.86617494683223,4613.234139798337,79.15340411532603,1.0845329642086037
Refrigerator,740540,1819.380401972703,47.416882174900095,949.4625820608424,82.21676313026622,11,14,44,22,33.95585369269929,2822.182349151164,71.71068141090984,1.0260737332203584
Refrigerator,740541,1163.3233946979597,24.94107289468063,626.7747415776903,61.38534107136279,86,69,9,89,79.55501241279521,2029.2188855630839,86.95415457210807,0.5587534601879215
Refrigerator,740542,1508.2476805786716,15.5884268429455,1218.9949529810444,43.46510054205652,79,68,28,61,51.478150704935004,3748.1860069363174,61.12825270071654,0.9986150259815959
Refrigerator,740543,1989.6882012156314,23.144908952748427,836.8945600547279,72.97042917304266,84,42,2,35,82.29823813423954,2159.9726361277653,146.87045294703898,0.5594021071362133
Refrigerator,740544,1760.3606881993367,34.22587040257614,1183.557875046731,27.477183719515708,19,69,25,2,67.26812023536856,1848.8263359479645,66.39698097245335,1.1326556194365385
Refrigerator,740545,1301.9106768642762,25.15595378532667,905.2475597187682,18.418710095659776,18,62,24,63,6.082762530298219,4751.748441608512,85.63232647299839,1.361830839328561
Refrigerator,740546,1574.0280430740747,8.576803481536563,663.4280966495865,14.15129103297004,57,53,49,79,27.202941017470888,2411.908245779754,86.36862634300854,0.840351801537862
Refrigerator,740547,1157.1184209275873,16.63189834470966,976.4589592406334,23.91282704984884,0,50,32,2,57.688820407423826,4877.9202588252865,88.94619351895088,0.12526123119455754
Refrigerator,740548,1424.1926596537573,15.655405792288178,755.1794493459755,23.21774927931521,87,65,22,42,68.9492567037528,4589.429763212927,137.9942734334836,2.1903359241389864
Refrigerator,740549,1506.1598427782153,3.373323988661343,1095.48901931459,59.244307235443685,44,86,66,85,22.02271554554524,1859.836520010376,89.89231232737063,2.449815256209168
Refrigerator,740550,1145.8385721897546,28.130130456202323,1314.6955934795405,68.09456047251466,61,63,39,61,22.090722034374522,2941.3557700884494,80.07603811382972,1.7956097245021465
Refrigerator,740551,1800.8998617573636,19.46645075925425,1450.311731389024,81.04270069677334,43,2,84,53,65.43699259593154,4637.635328322236,114.54708965408531,1.3374654472942216
Refrigerator,740552,1197.8288994396185,41.40695307324856,801.8823511832912,85.98000548381776,61,85,90,82,29.154759474226502,2016.6784731494163,140.0974252110558,2.4309879296976447
Refrigerator,740553,1041.036650257941,29.265146355909106,1392.0113295358517,46.594649901389324,46,16,86,28,41.7612260356422,2231.811270770008,108.78762195588068,0.9894842786498723
Refrigerator,740554,1877.229917752241,26.953431615490604,553.6237029347697,16.171434269807005,37,49,78,48,41.012193308819754,4246.404780267757,137.73548177143883,1.7041687501239775
Refrigerator,740555,1541.1053803707823,47.52057176236623,1022.3720918431821,72.15931288439464,45,30,49,70,40.19950248448356,4539.637087679893,81.30735481746446,1.9948621696960045
Refrigerator,740556,1825.8468646455779,11.433711722030894,966.5420403715102,42.88125645727597,23,41,38,81,42.720018726587654,3175.442180259253,57.125558516332966,1.9483694223568524
Refrigerator,740557,1763.6442791754228,11.75400138491016,1106.3474119977873,30.153424130799344,67,48,49,32,24.08318915758459,4893.587833744484,58.53465483258867,2.028728438518161
Refrigerator,740558,1256.2101241356445,25.183331536077674,1027.8316682274647,49.87130225892891,46,92,76,72,36.05551275463989,2265.597251223648,79.47009985497927,1.6816288423589507
Refrigerator,740559,1973.4404432325532,35.07622035801215,1137.167324635231,46.113426991643856,29,45,5,60,28.30194339616981,3816.8597227187283,110.29426313841061,2.095238348976906
Refrigerator,740560,1159.1829450823548,45.020220488303615,1149.6740428750252,98.99421547097236,67,61,2,30,72.01388754955533,3813.1994560419294,75.60584718433218,1.4754699817514347
Refrigerator,740561,1566.258798128252,4.529490284872058,636.3479433905076,74.8657726746564,68,0,30,51,63.60031446463138,2161.024104539548,115.60993110392943,1.2490761039939497
Refrigerator,740562,1838.9437690709497,13.94365479228402,546.3639275692603,32.72559218598068,83,17,36,60,63.702433234531945,1030.7089239928775,119.10205204172476,1.2562353440621927
Refrigerator,740563,1365.059702039965,4.937656720528329,1205.2127799445868,93.99034028035457,33,49,80,94,65.06919393998976,4014.268181310871,130.1974412833287,0.13257631906002265
Refrigerator,740564,1792.810880315269,42.440721976809854,631.6077051496382,70.35199210141386,68,33,33,90,66.88796603276258,2529.639894658882,110.80390761740242,1.8495064007533242
Refrigerator,740565,1799.3201558054543,10.098000979163439,651.7777132196976,77.60358134932636,83,28,93,36,12.806248474865697,4619.3138485697555,59.14374781323117,1.7737449211978176
Refrigerator,740566,1128.2169949179756,22.217601274553093,673.000026301293,56.167614871078364,39,34,55,60,30.528675044947494,3470.0609603508024,121.41889310009553,0.9501358332292545
Refrigerator,740567,1330.016197780781,6.356512047138624,752.3460178614841,43.10675362605235,17,68,88,87,73.49829930005184,1893.3503072775807,57.13214452161562,1.2148140915545322
Refrigerator,740568,1337.7366091070035,23.252016864483487,996.2022277023675,56.539927673019925,24,88,16,45,43.73785545725808,3564.7073463072848,71.20540908314462,2.3421695243513634
Refrigerator,740569,1310.7649631132997,40.194966115924835,528.5767982611759,20.70348172505433,92,52,83,75,24.698178070456937,4203.929315413241,81.50438373555792,1.859969799668355
Refrigerator,740570,1972.7097564128517,8.93533059909163,1181.2073444103262,62.7657233258684,27,71,0,55,31.38470965295043,1022.5661660735286,61.57956164207149,2.0194153207471546
Refrigerator,740571,1486.6887470525148,14.646363330023167,614.5522937503187,96.3024881092268,93,31,5,49,89.82204629154248,4810.3256166794135,129.1813464970394,0.5231573265304255
Refrigerator,740572,1814.5970922038202,30.171377979841708,1254.1840671654872,93.13892080400937,88,60,25,32,68.94200461257273,1801.0034070733245,92.98650646322115,1.33989057219232
Refrigerator,740573,1032.2418938407175,40.25290217350718,1464.4774552167278,24.9610134592082,24,58,48,81,33.24154027718932,2395.9172436442304,118.81594162389447,2.205584936419244
Refrigerator,740574,1582.9622140384342,9.46263114300008,1323.6211801473935,91.00648370237599,40,48,9,70,38.01315561749642,2783.8136865436427,96.70454107704644,2.007329365907926
Refrigerator,740575,1517.4093741703123,10.948234726635993,632.7412800725696,13.469284156026584,79,87,17,58,68.4470598345904,2021.4315701083967,93.18448010540827,0.4173396233112018
Refrigerator,740576,1108.3460519395937,30.652216644578697,1185.7212987538762,53.04396808079515,67,53,26,28,48.02082881417188,3297.6549518936467,115.33328192561758,0.9916107517919223
Refrigerator,740577,1662.008698886663,1.6079555041811067,758.2262646879672,54.283016597587704,72,93,84,60,35.11409973215888,2702.267144049966,129.67535078158136,1.8195590966341115
Refrigerator,740578,1304.3796601014167,12.821388170971227,627.4366985285066,25.174630989426905,88,74,21,71,67.06713054842886,3731.225366281393,80.30906272787438,1.1906007031181773
Refrigerator,740579,1750.4317876911975,27.71324281375875,874.0155792649824,89.52122879550815,87,67,36,55,52.392747589718944,2286.2758782526703,135.57422083570196,0.3463747725384382
Refrigerator,740580,1132.0020513179043,1.8515800415186157,966.4420039920041,85.70055433235305,45,31,70,65,42.20189569201838,3724.958852151231,79.23242239468958,0.9634990056862749
Refrigerator,740581,1191.4205493625425,30.160106854389966,758.1205914835447,19.944326221864138,20,8,29,55,47.853944456021594,4204.340587335325,118.1814462182033,0.8077511525995588
Refrigerator,740582,1193.6132243892012,47.63591018301279,973.7376990560098,89.0952871466405,16,92,1,79,19.849433241279208,2172.9811325341025,146.3582572493308,1.107277081728318
Refrigerator,740583,1329.6435409519947,20.97522044066319,1453.7787895413696,26.27122374064687,46,32,42,66,34.23448553724738,2421.18298604398,57.37722602950811,0.7111502947976064
Refrigerator,740584,1726.9652678494665,29.963297625366355,737.3509267501416,96.22562477361537,8,51,41,9,53.41348144429457,1663.9884565662385,76.78192300266727,0.6680744855998292
Refrigerator,740585,1140.6243299205637,49.419803856123664,1126.234037237522,71.21907321194458,65,5,94,5,29.0,2476.024682945374,57.932610312057854,1.4493476272134793
Refrigerator,740586,1496.8174823278193,42.725237536451836,727.4035870604968,53.6580801388711,51,52,60,87,36.138621999185304,4711.7801602616455,63.94007565990045,0.1391710909094356
Refrigerator,740587,1193.62089196418,25.38010189207078,1244.176986293426,50.71473313965931,55,58,90,68,36.40054944640259,3861.5895113750435,64.5103681393315,0.5602657721187726
Refrigerator,740588,1867.0948021349632,14.618516856589984,1232.5268883596445,13.6113154443445,17,22,54,63,55.226805085936306,2421.6787591518573,62.581407258435874,1.2642564233781635
Refrigerator,740589,1198.2350712816885,2.852664935190921,1465.6732569280027,81.94288295971175,93,2,97,26,24.331050121192877,4022.9843480081045,55.77561822553354,0.2736352061888877
Refrigerator,740590,1101.5946409171174,47.4812218490001,1048.5643186590105,36.44033518327482,51,65,86,52,37.33630940518894,3635.8513512212253,57.36270133318124,1.7906770629887856
Refrigerator,740591,1331.9352782450267,19.98651982189189,792.8626172967148,37.21812174037501,18,77,42,45,40.0,4869.052885156667,135.30593198312226,2.3849772583590005
Refrigerator,740592,1978.429088822768,12.181264495084319,1226.5739261404033,42.92563273265282,38,68,17,10,61.68468205316454,2122.4515012757083,132.80701250860074,2.4836392705083083
Refrigerator,740593,1357.7877769721815,34.57618403811591,1463.8142264537496,13.75586141183729,73,87,7,25,90.55385138137417,4447.255435685189,131.9803441375719,0.345988939217151
Refrigerator,740594,1621.5317662886696,31.876794661895886,805.7156634526882,40.45837748462131,81,93,13,87,68.26419266350405,3886.71847788002,75.06957448635382,1.6673649421382681
Refrigerator,740595,1100.6252164387463,23.136417269497482,1044.068405419668,45.14294300152796,23,72,91,0,99.03534722511958,1197.729627507608,113.96751144720979,1.7594374468854568
Refrigerator,740596,1961.3614550259242,8.303581944067686,1373.68984605446,85.00099616122172,56,26,36,81,58.52349955359813,1038.7346305914562,114.91965447060916,2.4221988171585127
Refrigerator,740597,1609.7398836036846,10.634907267328458,1095.4378552154758,65.45185647092457,53,12,71,54,45.69463863518345,3736.6942772746015,61.04096444301318,1.3387716784331636
Refrigerator,740598,1631.49048768055,21.518603806214756,1151.2934203881482,85.37071380747913,37,50,52,93,45.5411901469428,3893.597745459923,117.63272846163926,1.2909517177145848
Refrigerator,740599,1005.9627755848138,3.1601467281569557,810.3063648679641,43.60176472604298,67,83,67,25,58.0,3738.879349657603,90.50742547726415,2.370572463206378
Refrigerator,740600,1328.985594327052,9.907854698302339,1414.156193087556,85.99159188408817,36,54,51,73,24.20743687382041,2201.608797414447,136.19277843075474,1.793499191281115
Refrigerator,740601,1273.0544816594647,10.83207651325549,1116.4687406543615,13.77552598778226,83,99,69,70,32.202484376209235,4689.485691680613,120.68680255829281,1.8546565463335043
Refrigerator,740602,1720.5779769846233,21.973592538170386,1304.3459407242526,23.600809386084045,4,79,25,78,21.02379604162864,1126.793850930282,141.69198849259394,1.0928127409024575
Refrigerator,740603,1850.380337956203,20.296753271645077,1250.9153758051762,69.03008723412285,48,43,7,17,48.54894437575342,2650.285568564494,106.42721827663969,0.22253629686577323
Refrigerator,740604,1296.1901690477823,17.434166366505195,1133.0192251756441,75.06666648912403,75,15,62,5,16.401219466856727,1631.2554248928905,112.80247541842165,0.45647432240581765
Refrigerator,740605,1013.1960051091752,2.3901851024638714,739.0488929744004,27.54743635851271,22,44,45,70,34.713109915419565,4589.371444518338,69.19938220800711,1.7143914461297693
Refrigerator,740606,1654.2126443015093,17.032346043778062,1066.0038841568362,29.271659244428115,49,9,38,92,83.72574275573791,3156.455185528792,74.02365812816332,0.32820072110811926
Refrigerator,740607,1207.5367849464785,36.832760668180995,1072.4220408007566,88.1830024010234,99,74,42,42,65.36818798161687,4804.297886478753,147.5735629308344,1.6156106071452554
Refrigerator,740608,1822.0876685828234,48.4680702177128,643.9895915849332,87.87070763060325,72,41,0,19,75.28612089887484,3846.092385078802,109.56200323899581,1.4956931204511612
Refrigerator,740609,1221.8413525831643,28.41186406565158,928.8419574969797,42.79167272656819,1,59,25,4,60.00833275470999,4427.818418976434,91.09929275010902,2.197386419080314
Refrigerator,740610,1098.665557778955,20.354841532465567,1346.3914057110953,48.25750779019831,55,97,19,59,52.3450093132096,2553.486053903789,57.24249966091241,2.40293470692849
Refrigerator,740611,1535.3219032599914,41.22161825011169,1228.288985353905,55.948875046660625,52,45,1,36,51.78802950489621,2027.1859689883297,106.62086798797927,1.7580080544161112
Refrigerator,740612,1595.7434376926008,37.61453258222075,1193.9564336938743,17.394704565867208,24,17,22,53,36.05551275463989,4654.000650683699,137.32164511884713,2.0785964270068518
Refrigerator,740613,1682.2156800086723,10.300874916664458,671.80765422568,63.945521435648416,20,7,3,78,73.00684899377592,2379.6308774172107,127.59030794815591,1.9185735858369146
Refrigerator,740614,1573.210750820735,40.69133813678721,898.0927908535369,87.84688464424029,74,45,20,38,54.45181356024793,4018.108436387477,98.5920286155858,2.158023912196885
Refrigerator,740615,1379.671849455915,13.749360831044982,1479.9237058183105,70.72418222937613,63,75,41,59,27.202941017470888,4688.340992764453,113.26790606958917,1.669240482201131
Refrigerator,740616,1790.07307576135,31.243611908588413,961.2929931274302,92.51407308510865,45,97,43,10,87.02298546935747,3962.6097751057396,60.48231354677881,2.109158444493132
Refrigerator,740617,1525.577827587747,0.38326869715318984,954.9106793642965,63.563545614976654,77,32,50,95,68.54195795277518,1751.2841924786242,105.63150794441319,0.4851482221050465
Refrigerator,740618,1789.7690640727071,35.98477209158138,1264.610603806583,50.190002131930385,80,33,55,95,66.85057965343307,3740.6895190701334,113.88937477733843,1.52910845941724
Refrigerator,740619,1981.4972782893005,31.287429650089567,1308.0522127354186,59.44520784241599,70,57,20,87,58.309518948453004,3897.2503500173216,143.23715444171805,0.40246154094133596
Refrigerator,740620,1206.5791411737703,49.20112931189017,501.56401899095806,76.25427012449315,23,20,32,67,47.853944456021594,3718.1867663958765,120.95518439446323,1.4809726724430041
Refrigerator,740621,1172.1981606582262,33.63700488139296,1294.7044975087233,23.12839968689795,38,38,56,92,56.92099788303083,2625.968253712077,71.82045094904066,0.6906521061927594
Refrigerator,740622,1142.2017822455816,9.381435903139675,1474.3730343442917,44.88873995566789,16,16,88,95,106.88779163215975,4187.0813626851705,54.68779229648643,2.0986148214744103
Refrigerator,740623,1959.491954472475,34.06020164244003,875.707782949599,42.22784719154547,56,95,18,74,43.41658669218482,2398.3383867383945,54.217116771904784,1.5771317579275608
Refrigerator,740624,1712.6499263057092,10.53473721647056,1019.0421383550561,51.29230179640732,14,66,46,57,33.24154027718932,4162.037998471523,123.99042748207361,0.9871763197986733
Refrigerator,740625,1420.6035461596387,33.4832421259266,1397.0363879067884,19.013436906560834,48,16,17,22,31.575306807693888,1977.598092126626,84.71572209095085,0.6976910747926374
Refrigerator,740626,1310.232989432239,41.99355563493593,979.6162672893995,92.06332120274718,34,57,10,10,52.773099207835045,4607.858400415413,88.70093265300238,1.7648346650922615
Refrigerator,740627,1294.7437767125436,41.47668338293439,779.7351521921222,90.06650057095109,54,22,59,72,50.24937810560445,2819.0293121768937,78.5882717694318,1.7125828283105644
Refrigerator,740628,1033.0447238096056,12.15335521570082,1268.8764758083553,33.76839578059746,41,65,93,96,60.53924347066124,2171.3320472825553,139.9856257014624,0.9481723425025729
Refrigerator,740629,1789.485530699793,29.935157520668824,1373.8199941665,55.70507482233368,70,8,27,3,43.289721643826724,3689.9352585425495,61.997164234671345,2.216272182667747
Refrigerator,740630,1184.9544622623189,21.383832836482988,662.8186431990382,88.31155748063966,28,4,69,87,92.57429448826494,1818.430971851236,113.88918743339589,1.113842190496723
Refrigerator,740631,1853.0250655514913,37.48439891426266,1131.4562311428208,87.44124549652649,36,95,4,76,37.21558813185679,4507.946991787881,96.76552272228048,1.6183386282134113
Refrigerator,740632,1600.7789921018723,33.86228146330372,791.2736138971327,19.580310503362032,1,53,81,33,82.46211251235322,1193.6578973395938,58.42948186983345,1.4648181949841954
Refrigerator,740633,1307.112507759782,38.2564158565202,956.0344819789361,88.88012306911997,40,6,67,87,85.38149682454625,2280.4831873750636,74.26762811955693,2.167710340561699
Refrigerator,740634,1528.2478799860332,49.0910179751255,662.0031206959227,55.47561355531724,21,21,85,15,64.28063471995279,2745.901242534154,113.27025095703917,1.806164620099138
Refrigerator,740635,1542.1863708821854,24.202384890975672,1100.7618776732788,11.679877477121533,14,81,34,38,47.4236228055175,4218.929740316044,71.71397148069704,1.8290994674058692
Refrigerator,740636,1529.1925867528466,28.79837236633775,585.031682525445,41.747698537555365,20,90,34,37,54.817880294662984,4433.883132530993,88.00754996116667,0.6664383183905517
Refrigerator,740637,1919.74241152954,33.15362779208007,946.7358020808362,54.53840323912648,3,92,67,46,78.81624198095213,2477.5821358005164,127.73727181782974,1.1159931288238156
Refrigerator,740638,1262.3135880844052,17.083500978898336,1363.3784373781189,64.18652075849067,18,19,18,39,20.0,1840.049502325182,66.0851506661823,0.7842570218690024
Refrigerator,740639,1698.087271825398,48.00364237428893,1152.277602672076,49.140395425124694,61,92,51,38,54.91812087098393,1032.9393328028825,81.73725239925759,1.100356686556817
Refrigerator,740640,1038.0842388293763,30.414273659328586,1445.9174832797721,13.557840448548946,41,88,50,87,9.055385138137417,2848.60139668045,120.71773333928117,1.2256360350154947
Refrigerator,740641,1225.5320359842033,20.52659409936706,537.3900521701219,80.76889485084938,25,60,57,47,34.539832078341085,3241.727335223271,146.23765657564482,0.5457588461079127
Refrigerator,740642,1171.6722045777651,6.440248245541158,988.5789418112374,67.21093425623796,91,13,15,28,77.46612162745726,3129.781053386243,51.586336743060144,0.2691070581591424
Refrigerator,740643,1735.25935281206,31.5734047855674,1356.613777234291,44.92290085750431,3,8,41,24,41.23105625617661,1923.6655153562365,67.05096672925023,0.8525637131788252
Refrigerator,740644,1363.0197074817108,49.02519394805265,1399.0340056028097,77.91401998155864,44,67,74,46,36.61966684720111,1751.6492820295575,111.38756812361015,0.36634481174172306
Refrigerator,740645,1148.294997743045,10.92246816195604,1348.8540078103613,12.785724035577243,99,21,94,6,15.811388300841896,3616.8839066784276,117.62981732182783,1.5840315157053038
